Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Growth hormone synthesis, secretion and action	3/119	0.0025874271269837	0.1706345492964812	0	0	11.931435445068164	71.076650098667	MAP3K1;IGFBP3;ADCY2
KEGG_2021_Human	Relaxin signaling pathway	3/129	0.0032501818913615	0.1706345492964812	0	0	10.978959025470653	62.89894281840672	COL4A1;ADCY2;TGFBR1
KEGG_2021_Human	Cellular senescence	3/156	0.0055277067659709	0.1934697368089842	0	0	9.029183766529869	46.93353685247337	IGFBP3;TGFBR1;ZFP36L1
KEGG_2021_Human	Transcriptional misregulation in cancer	3/192	0.00976641246912	0.2563683273144004	0	0	7.296050203026947	33.77200153259525	BCL11B;IGFBP3;PBX3
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	3/219	0.0139111489916348	0.2908281420006309	0	0	6.375322997416021	27.25491813551528	MAP3K1;ADCY2;TGFBR1
KEGG_2021_Human	Insulin secretion	2/86	0.0167338488351247	0.2908281420006309	0	0	10.752164502164502	43.979812156629485	ADCY2;KCNN3
KEGG_2021_Human	GnRH signaling pathway	2/93	0.019388542800042	0.2908281420006309	0	0	9.921578421578422	39.12150764117507	MAP3K1;ADCY2
KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	2/100	0.0222080432575084	0.2914805677547977	0	0	9.20964749536178	35.063897787087264	COL4A1;TGFBR1
KEGG_2021_Human	Circadian entrainment	1/97	0.2006007988742528	0.3678264869935643	0	0	4.596759259259259	7.384410686337352	ADCY2
KEGG_2021_Human	Dilated cardiomyopathy	1/96	0.1987490358238112	0.3678264869935643	0	0	4.645380116959064	7.505598149262955	ADCY2
KEGG_2021_Human	Staphylococcus aureus infection	1/95	0.1968930767371667	0.3678264869935643	0	0	4.695035460992908	7.629876094954535	MASP1
KEGG_2021_Human	TGF-beta signaling pathway	1/94	0.1950329123195931	0.3678264869935643	0	0	4.745758661887694	7.757355193343563	TGFBR1
KEGG_2021_Human	Rheumatoid arthritis	1/93	0.1931685332408311	0.3678264869935643	0	0	4.797584541062802	7.888151282241151	TNFSF13B
KEGG_2021_Human	Bile secretion	1/90	0.1875500146217659	0.3678264869935643	0	0	4.960049937578027	8.30168381449168	ADCY2
KEGG_2021_Human	Small cell lung cancer	1/92	0.1912999301686515	0.3678264869935643	0	0	4.85054945054945	8.022385666002098	COL4A1
KEGG_2021_Human	Morphine addiction	1/91	0.1894270937743082	0.3678264869935643	0	0	4.904691358024691	8.160185435636516	ADCY2
KEGG_2021_Human	Aldosterone synthesis and secretion	1/98	0.2024483751456497	0.3678264869935643	0	0	4.54914089347079	7.266207923932136	ADCY2
KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	1/89	0.1856686833588573	0.3678264869935643	0	0	5.016666666666667	8.44702052052336	ALK
KEGG_2021_Human	Salivary secretion	1/93	0.1931685332408311	0.3678264869935643	0	0	4.797584541062802	7.888151282241151	ADCY2
KEGG_2021_Human	Choline metabolism in cancer	1/98	0.2024483751456497	0.3678264869935643	0	0	4.54914089347079	7.266207923932136	GPCPD1
KEGG_2021_Human	Amoebiasis	1/102	0.209796997393759	0.3678264869935643	0	0	4.368096809680968	6.821285040264925	COL4A1
