Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	granulocyte chemotaxis (GO:0071621)	1/73	0.1518787280409221	0.210857015833463	0	0	6.276199494949495	11.828583218714314	SCG2
GO_Biological_Process_2021	regulation of actin filament polymerization (GO:0030833)	1/73	0.1518787280409221	0.210857015833463	0	0	6.276199494949495	11.828583218714314	PFN2
GO_Biological_Process_2021	regulation of peptide hormone secretion (GO:0090276)	1/74	0.1537939887986985	0.2129754730959192	0	0	6.189912826899128	11.588391491255946	NEUROD1
GO_Biological_Process_2021	positive regulation of lymphocyte proliferation (GO:0050671)	1/75	0.1557050203363276	0.2145356325540837	0	0	6.105958230958231	11.355812007786447	TNFSF13B
GO_Biological_Process_2021	integrin-mediated signaling pathway (GO:0007229)	1/75	0.1557050203363276	0.2145356325540837	0	0	6.105958230958231	11.355812007786447	NEDD9
GO_Biological_Process_2021	regulation of BMP signaling pathway (GO:0030510)	1/76	0.157611831816104	0.2160743659233306	0	0	6.024242424242424	11.130510964997924	PCSK6
GO_Biological_Process_2021	positive regulation of growth (GO:0045927)	1/76	0.157611831816104	0.2160743659233306	0	0	6.024242424242424	11.130510964997924	TGFBR1
GO_Biological_Process_2021	import into nucleus (GO:0051170)	1/77	0.1595144323040677	0.2175920061604116	0	0	5.944677033492823	10.91217326486126	BACH2
GO_Biological_Process_2021	inorganic cation import across plasma membrane (GO:0098659)	1/77	0.1595144323040677	0.2175920061604116	0	0	5.944677033492823	10.91217326486126	ATP1B2
GO_Biological_Process_2021	protein modification process (GO:0036211)	1/78	0.1614128309086807	0.2196338768832049	0	0	5.867178276269185	10.700501237044437	LOX
GO_Biological_Process_2021	regulation of cellular response to heat (GO:1900034)	1/79	0.1633070367002774	0.2200220420567777	0	0	5.791666666666667	10.49521347137207	HSPA1B
GO_Biological_Process_2021	positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)	1/79	0.1633070367002774	0.2200220420567777	0	0	5.791666666666667	10.49521347137207	HSPA1B
GO_Biological_Process_2021	positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060)	1/79	0.1633070367002774	0.2200220420567777	0	0	5.791666666666667	10.49521347137207	HSPA1B
GO_Biological_Process_2021	regulation of neuron differentiation (GO:0045664)	1/79	0.1633070367002774	0.2200220420567777	0	0	5.791666666666667	10.49521347137207	NEUROD1
GO_Biological_Process_2021	glycerophospholipid metabolic process (GO:0006650)	1/80	0.1651970587197885	0.2209359196081279	0	0	5.718066743383199	10.296043738978303	DGKH
GO_Biological_Process_2021	skin development (GO:0043588)	1/80	0.1651970587197885	0.2209359196081279	0	0	5.718066743383199	10.296043738978303	COL1A1
GO_Biological_Process_2021	negative regulation of cellular component organization (GO:0051129)	1/80	0.1651970587197885	0.2209359196081279	0	0	5.718066743383199	10.296043738978303	HSPA1B
GO_Biological_Process_2021	regulation of interleukin-8 production (GO:0032677)	1/81	0.167082906018951	0.2223706802733971	0	0	5.646306818181818	10.102739996360896	HSPA1B
GO_Biological_Process_2021	negative regulation of protein modification process (GO:0031400)	1/81	0.167082906018951	0.2223706802733971	0	0	5.646306818181818	10.102739996360896	IGFBP3
GO_Biological_Process_2021	positive regulation of cytoskeleton organization (GO:0051495)	1/82	0.1689645875760076	0.2243291975827091	0	0	5.57631874298541	9.915063470180677	PFN2
GO_Biological_Process_2021	peptide metabolic process (GO:0006518)	1/83	0.1708421124022699	0.2262727251429579	0	0	5.508037694013304	9.732787805225309	BACE2
GO_Biological_Process_2021	vascular transport (GO:0010232)	1/84	0.1727154894700042	0.2282013834301747	0	0	5.4414019715224535	9.555698282151525	ATP1B2
GO_Biological_Process_2021	positive regulation of endothelial cell migration (GO:0010595)	1/86	0.1764498361469236	0.2309044506515962	0	0	5.31283422459893	9.216272653459011	KDR
GO_Biological_Process_2021	negative regulation of phosphorylation (GO:0042326)	1/86	0.1764498361469236	0.2309044506515962	0	0	5.31283422459893	9.216272653459011	IGFBP3
GO_Biological_Process_2021	positive regulation of proteasomal protein catabolic process (GO:1901800)	1/86	0.1764498361469236	0.2309044506515962	0	0	5.31283422459893	9.216272653459011	HSPA1B
GO_Biological_Process_2021	transport across blood-brain barrier (GO:0150104)	1/86	0.1764498361469236	0.2309044506515962	0	0	5.31283422459893	9.216272653459011	ATP1B2
GO_Biological_Process_2021	sodium ion transmembrane transport (GO:0035725)	1/87	0.1783108235942373	0.2327828651695652	0	0	5.2507928118393234	9.053559008294748	ATP1B2
GO_Biological_Process_2021	positive regulation of multicellular organismal process (GO:0051240)	2/345	0.1818888253433211	0.2348235796056288	0	0	2.659434537934775	4.532632860594718	COL1A1;TGFBR1
GO_Biological_Process_2021	post-translational protein modification (GO:0043687)	2/345	0.1818888253433211	0.2348235796056288	0	0	2.659434537934775	4.532632860594718	IGFBP3;SCG2
GO_Biological_Process_2021	regulation of endothelial cell migration (GO:0010594)	1/89	0.1820204712116757	0.2348235796056288	0	0	5.130940082644628	8.741254849452304	KDR
GO_Biological_Process_2021	second-messenger-mediated signaling (GO:0019932)	1/89	0.1820204712116757	0.2348235796056288	0	0	5.130940082644628	8.741254849452304	NEUROD1
GO_Biological_Process_2021	transforming growth factor beta receptor signaling pathway (GO:0007179)	1/89	0.1820204712116757	0.2348235796056288	0	0	5.130940082644628	8.741254849452304	TGFBR1
GO_Biological_Process_2021	positive regulation of autophagy (GO:0010508)	1/90	0.1838691491236021	0.2366504107543773	0	0	5.073033707865169	8.591339444627149	KDR
GO_Biological_Process_2021	positive regulation of supramolecular fiber organization (GO:1902905)	1/91	0.1857137415681219	0.2379049569971023	0	0	5.016414141414141	8.445378081370217	PFN2
GO_Biological_Process_2021	toll-like receptor signaling pathway (GO:0002224)	1/91	0.1857137415681219	0.2379049569971023	0	0	5.016414141414141	8.445378081370217	MAP3K1
GO_Biological_Process_2021	positive regulation of cellular component biogenesis (GO:0044089)	1/92	0.187554257381389	0.2391426078965496	0	0	4.961038961038961	8.303226925237576	PFN2
GO_Biological_Process_2021	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	1/92	0.187554257381389	0.2391426078965496	0	0	4.961038961038961	8.303226925237576	TGFBR1
GO_Biological_Process_2021	positive regulation of peptidyl-serine phosphorylation (GO:0033138)	1/93	0.189390705313786	0.2398072125153725	0	0	4.906867588932807	8.164748829380418	PFN2
GO_Biological_Process_2021	regulation of heart contraction (GO:0008016)	1/93	0.189390705313786	0.2398072125153725	0	0	4.906867588932807	8.164748829380418	ATP1B2
GO_Biological_Process_2021	visual perception (GO:0007601)	1/93	0.189390705313786	0.2398072125153725	0	0	4.906867588932807	8.164748829380418	COL1A1
GO_Biological_Process_2021	hemopoiesis (GO:0030097)	1/94	0.1912230942444782	0.24045754609593	0	0	4.85386119257087	8.029812951184406	KDR
GO_Biological_Process_2021	negative regulation of cell death (GO:0060548)	1/94	0.1912230942444782	0.24045754609593	0	0	4.85386119257087	8.029812951184406	HSPA1B
GO_Biological_Process_2021	positive regulation of epithelial cell migration (GO:0010634)	1/94	0.1912230942444782	0.24045754609593	0	0	4.85386119257087	8.029812951184406	KDR
GO_Biological_Process_2021	sensory perception of light stimulus (GO:0050953)	1/95	0.193051432861237	0.2416456150459877	0	0	4.801982591876209	7.89829440794978	COL1A1
GO_Biological_Process_2021	mRNA metabolic process (GO:0016071)	1/95	0.193051432861237	0.2416456150459877	0	0	4.801982591876209	7.89829440794978	HSPA1B
GO_Biological_Process_2021	protein maturation (GO:0051604)	1/97	0.1966959942368384	0.2456454539898416	0	0	4.701467803030303	7.6450376060783265	PCSK6
GO_Biological_Process_2021	regulation of peptidyl-serine phosphorylation (GO:0033135)	1/98	0.1985122344186395	0.2473489572368924	0	0	4.652764761012183	7.523076495426043	PFN2
GO_Biological_Process_2021	regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	1/100	0.2021326772791743	0.2512876692538827	0	0	4.558310376492194	7.287967841732019	TGFBR1
GO_Biological_Process_2021	positive regulation of vasculature development (GO:1904018)	1/102	0.2057371278818905	0.2517633309874589	0	0	4.467596759675968	7.063967436961034	KDR
GO_Biological_Process_2021	regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	1/102	0.2057371278818905	0.2517633309874589	0	0	4.467596759675968	7.063967436961034	HSPA1B
GO_Biological_Process_2021	regulation of cell death (GO:0010941)	1/102	0.2057371278818905	0.2517633309874589	0	0	4.467596759675968	7.063967436961034	HSPA1B
GO_Biological_Process_2021	calcium-mediated signaling (GO:0019722)	1/102	0.2057371278818905	0.2517633309874589	0	0	4.467596759675968	7.063967436961034	KDR
GO_Biological_Process_2021	positive regulation of cell growth (GO:0030307)	1/102	0.2057371278818905	0.2517633309874589	0	0	4.467596759675968	7.063967436961034	TGFBR1
GO_Biological_Process_2021	cellular response to chemical stress (GO:0062197)	1/101	0.2039368972930661	0.2517633309874589	0	0	4.5125	7.174625278178511	HSPA1B
GO_Biological_Process_2021	epithelial cell differentiation (GO:0030855)	1/101	0.2039368972930661	0.2517633309874589	0	0	4.5125	7.174625278178511	KDR
GO_Biological_Process_2021	chromatin remodeling (GO:0006338)	1/103	0.2075333776558912	0.2533945481646708	0	0	4.423573975044564	6.955906828512632	CECR2
GO_Biological_Process_2021	cellular metal ion homeostasis (GO:0006875)	1/104	0.2093256552055669	0.2543183657069969	0	0	4.380406001765225	6.850359605520956	ATP1B2
GO_Biological_Process_2021	regulation of insulin secretion (GO:0050796)	1/104	0.2093256552055669	0.2543183657069969	0	0	4.380406001765225	6.850359605520956	NEUROD1
GO_Biological_Process_2021	negative regulation of cell population proliferation (GO:0008285)	2/379	0.2096847951258786	0.2543183657069969	0	0	2.4153969526864474	3.7732119908272113	IGFBP3;HSPA1B
GO_Biological_Process_2021	protein localization to nucleus (GO:0034504)	1/106	0.2128983280990478	0.2553846172591649	0	0	4.296536796536796	6.646487038527603	COL1A1
GO_Biological_Process_2021	peptidyl-lysine modification (GO:0018205)	1/106	0.2128983280990478	0.2553846172591649	0	0	4.296536796536796	6.646487038527603	LOX
GO_Biological_Process_2021	protein processing (GO:0016485)	1/106	0.2128983280990478	0.2553846172591649	0	0	4.296536796536796	6.646487038527603	PCSK6
GO_Biological_Process_2021	negative regulation of programmed cell death (GO:0043069)	2/381	0.211335417846964	0.2553846172591649	0	0	2.402405350678039	3.734079656722807	KDR;HSPA1B
GO_Biological_Process_2021	cellular response to peptide hormone stimulus (GO:0071375)	1/106	0.2128983280990478	0.2553846172591649	0	0	4.296536796536796	6.646487038527603	ADCY2
GO_Biological_Process_2021	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	1/108	0.2164552149379061	0.2590831566105791	0	0	4.215802888700085	6.451745064117767	TGFBR1
GO_Biological_Process_2021	Fc-epsilon receptor signaling pathway (GO:0038095)	1/111	0.2217610954427517	0.2648544087493126	0	0	4.100206611570248	6.175545144197114	MAP3K1
GO_Biological_Process_2021	Fc receptor signaling pathway (GO:0038093)	1/112	0.2235219029452007	0.2657966976326626	0	0	4.063063063063063	6.08746745368368	MAP3K1
GO_Biological_Process_2021	regulation of macroautophagy (GO:0016241)	1/112	0.2235219029452007	0.2657966976326626	0	0	4.063063063063063	6.08746745368368	KDR
GO_Biological_Process_2021	cellular response to transforming growth factor beta stimulus (GO:0071560)	1/114	0.2270318395985698	0.268221201426388	0	0	3.990748189863234	5.91694269999363	TGFBR1
GO_Biological_Process_2021	activation of protein kinase activity (GO:0032147)	1/114	0.2270318395985698	0.268221201426388	0	0	3.990748189863234	5.91694269999363	ADCY2
GO_Biological_Process_2021	positive regulation of cellular component organization (GO:0051130)	1/114	0.2270318395985698	0.268221201426388	0	0	3.990748189863234	5.91694269999363	TGFBR1
GO_Biological_Process_2021	positive regulation of angiogenesis (GO:0045766)	1/116	0.2305262611952063	0.2711782040296298	0	0	3.9209486166007914	5.753562718062216	KDR
GO_Biological_Process_2021	tumor necrosis factor-mediated signaling pathway (GO:0033209)	1/116	0.2305262611952063	0.2711782040296298	0	0	3.9209486166007914	5.753562718062216	TNFSF13B
GO_Biological_Process_2021	adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	1/118	0.2340052347465557	0.2740917845960728	0	0	3.853535353535354	5.596920192844833	ADCY2
GO_Biological_Process_2021	regulation of cellular response to stress (GO:0080135)	1/118	0.2340052347465557	0.2740917845960728	0	0	3.853535353535354	5.596920192844833	HSPA1B
GO_Biological_Process_2021	epithelium development (GO:0060429)	1/122	0.2409171044984835	0.2815847353860481	0	0	3.7253944402704735	5.302362733777251	KDR
GO_Biological_Process_2021	cellular response to organic substance (GO:0071310)	1/123	0.2426355208770361	0.2829885499354771	0	0	3.694672131147541	5.232375739615358	TGFBR1
GO_Biological_Process_2021	organelle organization (GO:0006996)	2/420	0.2437555366512704	0.2836899543579679	0	0	2.173917881384221	3.0686795571705154	CECR2;NEDD9
GO_Biological_Process_2021	cellular response to oxidative stress (GO:0034599)	1/125	0.2460609501249352	0.2851596180473296	0	0	3.6347140762463344	5.096508877297668	HSPA1B
GO_Biological_Process_2021	regulation of protein secretion (GO:0050708)	1/125	0.2460609501249352	0.2851596180473296	0	0	3.6347140762463344	5.096508877297668	NEUROD1
GO_Biological_Process_2021	circulatory system development (GO:0072359)	1/126	0.2477679794156992	0.2853243889271314	0	0	3.6054545454545455	5.030555658311025	TGFBR1
GO_Biological_Process_2021	negative regulation of cell growth (GO:0030308)	1/126	0.2477679794156992	0.2853243889271314	0	0	3.6054545454545455	5.030555658311025	HSPA1B
GO_Biological_Process_2021	negative regulation of growth (GO:0045926)	1/126	0.2477679794156992	0.2853243889271314	0	0	3.6054545454545455	5.030555658311025	HSPA1B
GO_Biological_Process_2021	plasma membrane bounded cell projection organization (GO:0120036)	1/128	0.2511707084426133	0.2886352468867846	0	0	3.5483178239083752	4.902435592588241	ATP1B2
GO_Biological_Process_2021	regulation of nucleic acid-templated transcription (GO:1903506)	2/430	0.2521182257050416	0.2891167074646913	0	0	2.122038687241904	2.9238661817479468	NR5A2;TGFBR1
GO_Biological_Process_2021	positive regulation of macromolecule biosynthetic process (GO:0010557)	1/129	0.2528664244393172	0.2893680631136119	0	0	3.520419034090909	4.840202642464199	KDR
GO_Biological_Process_2021	positive regulation of canonical Wnt signaling pathway (GO:0090263)	1/130	0.2545583856400253	0.290696110532555	0	0	3.492952783650458	4.7791455186402345	COL1A1
GO_Biological_Process_2021	transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	1/133	0.2596118217355405	0.2958493051861263	0	0	3.413050964187328	4.602730483015938	TGFBR1
GO_Biological_Process_2021	positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	1/134	0.2612888448735239	0.297141368286523	0	0	3.387218045112782	4.546082884281202	NEDD9
GO_Biological_Process_2021	negative regulation of inflammatory response to antigenic stimulus (GO:0002862)	1/136	0.2646317562129679	0.3003186113039283	0	0	3.3367003367003365	4.435862876812679	ADCY2
GO_Biological_Process_2021	regulation of inflammatory response to antigenic stimulus (GO:0002861)	1/137	0.2662976604286021	0.301027560862824	0	0	3.3119986631016043	4.382239804478489	ADCY2
GO_Biological_Process_2021	nervous system development (GO:0007399)	2/447	0.2663571105257895	0.301027560862824	0	0	2.0391951920564413	2.697686699204388	NEUROD1;TGFBR1
GO_Biological_Process_2021	potassium ion transmembrane transport (GO:0071805)	1/139	0.2696184060909545	0.3040850889314476	0	0	3.26366930171278	4.277846803706535	ATP1B2
GO_Biological_Process_2021	transcription initiation from RNA polymerase II promoter (GO:0006367)	1/140	0.2712732634608439	0.3053219652532544	0	0	3.24002616088947	4.227030839261645	NR5A2
GO_Biological_Process_2021	protein localization to organelle (GO:0033365)	1/142	0.2745719871301805	0.3082671857181928	0	0	3.193745970341715	4.128050178713765	COL1A1
GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	4/1183	0.2750171602019709	0.3082671857181928	0	0	1.55369370487598	2.005697047000987	NEUROD1;COL1A1;NR5A2;TGFBR1
GO_Biological_Process_2021	neuron development (GO:0048666)	1/143	0.276215869272669	0.3089776697180981	0	0	3.1710947503201026	4.079843566797652	TENM4
GO_Biological_Process_2021	regulation of cellular macromolecule biosynthetic process (GO:2000112)	2/468	0.2839569912691717	0.3169887229066059	0	0	1.945204112186845	2.4488806593965355	NR5A2;TGFBR1
GO_Biological_Process_2021	brain development (GO:0007420)	1/150	0.2876214924670454	0.3197743015842965	0	0	3.0210494203782794	3.76455966820017	COL4A1
GO_Biological_Process_2021	cellular response to organic cyclic compound (GO:0071407)	1/150	0.2876214924670454	0.3197743015842965	0	0	3.0210494203782794	3.76455966820017	ADCY2
GO_Biological_Process_2021	positive regulation of cell population proliferation (GO:0008284)	2/474	0.2889827546273395	0.3206360380956485	0	0	1.919885691761924	2.3833235683169245	KDR;TGFBR1
GO_Biological_Process_2021	actin filament organization (GO:0007015)	1/152	0.2908478353129801	0.3214015473054548	0	0	2.9807344972907885	3.681073123943309	NEDD9
GO_Biological_Process_2021	negative regulation of protein phosphorylation (GO:0001933)	1/152	0.2908478353129801	0.3214015473054548	0	0	2.9807344972907885	3.681073123943309	IGFBP3
GO_Biological_Process_2021	positive regulation of Wnt signaling pathway (GO:0030177)	1/153	0.2924556445992719	0.3225266887012132	0	0	2.960974880382775	3.640347667113131	COL1A1
GO_Biological_Process_2021	positive regulation of protein kinase activity (GO:0045860)	1/154	0.2940598894228832	0.323643379304461	0	0	2.941473559120618	3.600280765842536	NEDD9
GO_Biological_Process_2021	regulation of signal transduction by p53 class mediator (GO:1901796)	1/156	0.2972577166206528	0.3258516452735412	0	0	2.903225806451613	3.522065178519766	PRDM1
GO_Biological_Process_2021	peptidyl-serine phosphorylation (GO:0018105)	1/156	0.2972577166206528	0.3258516452735412	0	0	2.903225806451613	3.522065178519766	TGFBR1
GO_Biological_Process_2021	negative regulation of apoptotic process (GO:0043066)	2/485	0.2981888129275165	0.3262185613427031	0	0	1.8751023159516589	2.268927041498088	KDR;HSPA1B
GO_Biological_Process_2021	T cell receptor signaling pathway (GO:0050852)	1/158	0.3004413784707418	0.3280268144181553	0	0	2.865952518818761	3.44631542414384	PAG1
GO_Biological_Process_2021	protein autophosphorylation (GO:0046777)	1/159	0.302027916602494	0.3291021322341916	0	0	2.847669735327963	3.4093322300241264	KDR
GO_Biological_Process_2021	positive regulation of protein kinase B signaling (GO:0051897)	1/161	0.3051904453218906	0.3318870250319566	0	0	2.811789772727273	3.337086331424989	TGFBR1
GO_Biological_Process_2021	heart development (GO:0007507)	1/164	0.3099079840096052	0.3363485461374088	0	0	2.7596207473508088	3.2328401028610347	TGFBR1
GO_Biological_Process_2021	negative regulation of canonical Wnt signaling pathway (GO:0090090)	1/165	0.3114735260574175	0.3367114995126628	0	0	2.7426552106430155	3.199145302651873	RBMS3
GO_Biological_Process_2021	adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)	1/165	0.3114735260574175	0.3367114995126628	0	0	2.7426552106430155	3.199145302651873	ADCY2
GO_Biological_Process_2021	DNA-templated transcription, initiation (GO:0006352)	1/168	0.3161493452318822	0.3410920943626027	0	0	2.6929776810016333	3.1010730417875862	NR5A2
GO_Biological_Process_2021	peptidyl-serine modification (GO:0018209)	1/169	0.3177010409965234	0.3420914752462565	0	0	2.6768127705627704	3.0693525366253223	TGFBR1
GO_Biological_Process_2021	cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	1/170	0.3192492939186793	0.3430832294175198	0	0	2.660839160839161	3.038100908297675	TENM4
