Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of mesenchymal stem cell differentiation (GO:2000739)	1/7	0.013572308007059	0.1080742744387192	0	0	87.5219298245614	376.3201192636575	SOX6
GO_Biological_Process_2021	negative regulation of apoptotic signaling pathway (GO:2001234)	2/78	0.0101345481780405	0.1080742744387192	0	0	14.142958748221906	64.94170983243936	SCG2;TGFBR1
GO_Biological_Process_2021	positive regulation of endothelial cell proliferation (GO:0001938)	2/77	0.0098867728238021	0.1080742744387192	0	0	14.332252252252252	66.16566653521436	SCG2;TGFBR1
GO_Biological_Process_2021	amacrine cell differentiation (GO:0035881)	1/5	0.0097129155448507	0.1080742744387192	0	0	131.29605263157896	608.465136485093	NEUROD1
GO_Biological_Process_2021	coronary artery morphogenesis (GO:0060982)	1/5	0.0097129155448507	0.1080742744387192	0	0	131.29605263157896	608.465136485093	TGFBR1
GO_Biological_Process_2021	blood vessel morphogenesis (GO:0048514)	2/56	0.0053391282955479	0.1080742744387192	0	0	19.926926926926928	104.27148864820664	COL4A1;TGFBR1
GO_Biological_Process_2021	chordate embryonic development (GO:0043009)	2/58	0.0057168596919252	0.1080742744387192	0	0	19.213320463320464	99.224035425058	COL1A1;TGFBR1
GO_Biological_Process_2021	protein secretion (GO:0009306)	2/64	0.006921207203408	0.1080742744387192	0	0	17.3487358326068	86.2781271070303	NEUROD1;SCG2
GO_Biological_Process_2021	regulation of extrinsic apoptotic signaling pathway (GO:2001236)	2/64	0.006921207203408	0.1080742744387192	0	0	17.3487358326068	86.2781271070303	SCG2;TGFBR1
GO_Biological_Process_2021	regulation of cell migration (GO:0030334)	4/408	0.007989839434477	0.1080742744387192	0	0	5.532390381895333	26.719147473770715	COL1A1;SEMA6A;NEDD9;TGFBR1
GO_Biological_Process_2021	carbohydrate homeostasis (GO:0033500)	2/70	0.008230332550649	0.1080742744387192	0	0	15.813195548489666	75.90221365012793	NEUROD1;BACE2
GO_Biological_Process_2021	enteroendocrine cell differentiation (GO:0035883)	1/5	0.0097129155448507	0.1080742744387192	0	0	131.29605263157896	608.465136485093	NEUROD1
GO_Biological_Process_2021	regulation of stress fiber assembly (GO:0051492)	2/74	0.00916006857935	0.1080742744387192	0	0	14.93168168168168	70.07291305616538	TGFBR1;PFN2
GO_Biological_Process_2021	extracellular structure organization (GO:0043062)	3/216	0.0085289217879522	0.1080742744387192	0	0	7.726134585289515	36.80956372838619	COL1A1;COL4A1;TGFBR1
GO_Biological_Process_2021	regulation of epithelial to mesenchymal transition (GO:0010717)	2/76	0.0096417603272342	0.1080742744387192	0	0	14.526661796932068	67.42770268869255	COL1A1;TGFBR1
GO_Biological_Process_2021	regulation of type B pancreatic cell apoptotic process (GO:2000674)	1/5	0.0097129155448507	0.1080742744387192	0	0	131.29605263157896	608.465136485093	NEUROD1
GO_Biological_Process_2021	positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation (GO:1905007)	1/5	0.0097129155448507	0.1080742744387192	0	0	131.29605263157896	608.465136485093	TGFBR1
GO_Biological_Process_2021	renal tubule development (GO:0061326)	1/5	0.0097129155448507	0.1080742744387192	0	0	131.29605263157896	608.465136485093	COL4A1
GO_Biological_Process_2021	regulation of growth rate (GO:0040009)	1/5	0.0097129155448507	0.1080742744387192	0	0	131.29605263157896	608.465136485093	NOTCH2
GO_Biological_Process_2021	Toll signaling pathway (GO:0008063)	1/5	0.0097129155448507	0.1080742744387192	0	0	131.29605263157896	608.465136485093	PELI1
